// trade log:
trade 13874: size: -214.3588810000002, entry: 4353.580078125 at tick 143058, exit: 4353.58984375 at tick 143059, pnl: -2.093348447265627
trade 13875: size: -214.3588810000002, entry: 4353.83984375 at tick 143061, exit: 4353.31982421875 at tick 143064, pnl: 111.47080481689463
trade 13876: size: -214.3588810000002, entry: 4353.83984375 at tick 143066, exit: 4354.06982421875 at tick 143067, pnl: -49.29835593310551
trade 13877: size: -214.3588810000002, entry: 4354.33984375 at tick 143069, exit: 4354.58984375 at tick 143070, pnl: -53.58972025000005
trade 13878: size: -214.3588810000002, entry: 4354.830078125 at tick 143092, exit: 4354.33984375 at tick 143092, pnl: 105.08609205273447
trade 13879: size: -214.3588810000002, entry: 4353.330078125 at tick 143103, exit: 4353.08984375 at tick 143103, pnl: 51.49637180273442
trade 13880: size: -214.3588810000002, entry: 4353.81982421875 at tick 143108, exit: 4353.31982421875 at tick 143109, pnl: 107.1794405000001
trade 13881: size: -214.3588810000002, entry: 4353.33984375 at tick 143114, exit: 4353.58984375 at tick 143115, pnl: -53.58972025000005
trade 13882: size: -214.3588810000002, entry: 4353.08984375 at tick 143122, exit: 4353.56982421875 at tick 143123, pnl: -102.88807618310557
trade 13883: size: -214.3588810000002, entry: 4351.830078125 at tick 143129, exit: 4351.31982421875 at tick 143129, pnl: 109.377456369629
trade 13884: size: -214.3588810000002, entry: 4352.06982421875 at tick 143153, exit: 4352.080078125 at tick 143156, pnl: -2.1980158696289083
trade 13885: size: -214.3588810000002, entry: 4354.330078125 at tick 143159, exit: 4354.080078125 at tick 143160, pnl: 53.58972025000005
trade 13886: size: -214.3588810000002, entry: 4355.06982421875 at tick 143165, exit: 4354.56982421875 at tick 143168, pnl: 107.1794405000001
trade 13887: size: -214.3588810000002, entry: 4354.31982421875 at tick 143172, exit: 4353.81982421875 at tick 143173, pnl: 107.1794405000001
trade 13888: size: -214.3588810000002, entry: 4354.830078125 at tick 143184, exit: 4355.06982421875 at tick 143185, pnl: -51.39170438037114
trade 13889: size: -214.3588810000002, entry: 4359.330078125 at tick 143190, exit: 4358.06982421875 at tick 143191, pnl: 270.1466171196291
trade 13890: size: -214.3588810000002, entry: 4357.31982421875 at tick 143202, exit: 4356.06982421875 at tick 143203, pnl: 267.94860125000025
trade 13891: size: -214.3588810000002, entry: 4357.81982421875 at tick 143214, exit: 4358.580078125 at tick 143215, pnl: -162.96717661962904
trade 13892: size: -214.3588810000002, entry: 4359.33984375 at tick 143246, exit: 4358.58984375 at tick 143247, pnl: 160.76916075000014
trade 13893: size: -214.3588810000002, entry: 4359.81982421875 at tick 143249, exit: 4357.830078125 at tick 143252, pnl: 426.51974613037146
trade 13894: size: -214.3588810000002, entry: 4356.31982421875 at tick 143260, exit: 4355.58984375 at tick 143260, pnl: 156.47779643310562
trade 13895: size: -214.3588810000002, entry: 4354.830078125 at tick 143266, exit: 4354.830078125 at tick 143267, pnl: -0
trade 13896: size: -214.3588810000002, entry: 4354.31982421875 at tick 143275, exit: 4352.33984375 at tick 143275, pnl: 424.42639768310585
trade 13897: size: -214.3588810000002, entry: 4352.080078125 at tick 143282, exit: 4351.58984375 at tick 143284, pnl: 105.08609205273447
trade 13898: size: -214.3588810000002, entry: 4345.31982421875 at tick 143311, exit: 4343.830078125 at tick 143311, pnl: 319.3403056303714
trade 13899: size: -214.3588810000002, entry: 4345.58984375 at tick 143315, exit: 4345.56982421875 at tick 143316, pnl: 4.291364316894535
trade 13900: size: -214.3588810000002, entry: 4345.580078125 at tick 143318, exit: 4346.080078125 at tick 143319, pnl: -107.1794405000001
trade 13901: size: -214.3588810000002, entry: 4346.06982421875 at tick 143324, exit: 4345.080078125 at tick 143327, pnl: 212.1608651303713
trade 13902: size: -214.3588810000002, entry: 4343.56982421875 at tick 143343, exit: 4339.33984375 at tick 143359, pnl: 906.7338799331063
trade 13903: size: -214.3588810000002, entry: 4336.81982421875 at tick 143370, exit: 4337.33984375 at tick 143371, pnl: -111.47080481689463
trade 13904: size: -214.3588810000002, entry: 4338.81982421875 at tick 143382, exit: 4338.33984375 at tick 143383, pnl: 102.88807618310557
trade 13905: size: -214.3588810000002, entry: 4342.580078125 at tick 143407, exit: 4342.81982421875 at tick 143408, pnl: -51.39170438037114
trade 13906: size: -214.3588810000002, entry: 4341.580078125 at tick 143410, exit: 4340.58984375 at tick 143411, pnl: 212.26553255273456
trade 13907: size: -214.3588810000002, entry: 4345.330078125 at tick 143424, exit: 4345.08984375 at tick 143425, pnl: 51.49637180273442
trade 13908: size: -214.3588810000002, entry: 4349.830078125 at tick 143446, exit: 4348.83984375 at tick 143447, pnl: 212.26553255273456
trade 13909: size: -214.3588810000002, entry: 4347.58984375 at tick 143461, exit: 4345.330078125 at tick 143462, pnl: 484.4008306972661
trade 13910: size: -214.3588810000002, entry: 4348.830078125 at tick 143477, exit: 4347.58984375 at tick 143479, pnl: 265.85525280273464
trade 13911: size: -214.3588810000002, entry: 4345.06982421875 at tick 143493, exit: 4343.56982421875 at tick 143496, pnl: 321.5383215000003
trade 13912: size: -214.3588810000002, entry: 4345.83984375 at tick 143498, exit: 4347.56982421875 at tick 143499, pnl: -370.8366774331058
trade 13913: size: -214.3588810000002, entry: 4350.31982421875 at tick 143503, exit: 4350.83984375 at tick 143504, pnl: -111.47080481689463
trade 13914: size: -214.3588810000002, entry: 4353.83984375 at tick 143511, exit: 4355.33984375 at tick 143512, pnl: -321.5383215000003
trade 13915: size: -214.3588810000002, entry: 4356.31982421875 at tick 143514, exit: 4356.580078125 at tick 143515, pnl: -55.78773611962896
trade 13916: size: -214.3588810000002, entry: 4360.080078125 at tick 143528, exit: 4361.08984375 at tick 143529, pnl: -216.45222944726584
trade 13917: size: -214.3588810000002, entry: 4365.56982421875 at tick 143544, exit: 4365.080078125 at tick 143545, pnl: 104.9814246303712
trade 13918: size: -214.3588810000002, entry: 4364.56982421875 at tick 143566, exit: 4370.06982421875 at tick 143567, pnl: -1178.973845500001
trade 13919: size: -214.3588810000002, entry: 4372.81982421875 at tick 143579, exit: 4372.830078125 at tick 143580, pnl: -2.1980158696289083
trade 13920: size: -214.3588810000002, entry: 4373.8798828125 at tick 143589, exit: 4375.35986328125 at tick 143589, pnl: -317.24695718310574
trade 13921: size: -214.3588810000002, entry: 4375.64990234375 at tick 143593, exit: 4372.6298828125 at tick 143594, pnl: 647.3680073168952
trade 13922: size: -214.3588810000002, entry: 4365.93017578125 at tick 143599, exit: 4365.43017578125 at tick 143599, pnl: 107.1794405000001
trade 13923: size: -214.3588810000002, entry: 4358.47021484375 at tick 143612, exit: 4355.22998046875 at tick 143613, pnl: 694.573014802735
trade 13924: size: -214.3588810000002, entry: 4363.580078125 at tick 143631, exit: 4355.8701171875 at tick 143635, pnl: 1652.6985991162123
trade 13925: size: -214.3588810000002, entry: 4338.6201171875 at tick 143659, exit: 4337.3701171875 at tick 143660, pnl: 267.94860125000025
trade 13926: size: -214.3588810000002, entry: 4332.669921875 at tick 143665, exit: 4337.68017578125 at tick 143666, pnl: -1073.99242086963
trade 13927: size: -214.3588810000002, entry: 4336.43017578125 at tick 143668, exit: 4335.7001953125 at tick 143669, pnl: 156.47779643310562
trade 13928: size: -214.3588810000002, entry: 4332.97998046875 at tick 143682, exit: 4330.740234375 at tick 143685, pnl: 480.10946638037154
trade 13929: size: -214.3588810000002, entry: 4334.740234375 at tick 143689, exit: 4336.259765625 at tick 143689, pnl: -325.72501839453156
trade 13930: size: -214.3588810000002, entry: 4328.41015625 at tick 143718, exit: 4327.66015625 at tick 143718, pnl: 160.76916075000014
trade 13931: size: -214.3588810000002, entry: 4331.93994140625 at tick 143726, exit: 4332.43017578125 at tick 143726, pnl: -105.08609205273447
trade 13932: size: -214.3588810000002, entry: 4330.2001953125 at tick 143732, exit: 4333.43994140625 at tick 143733, pnl: -694.4683473803717
trade 13933: size: -214.3588810000002, entry: 4335.2099609375 at tick 143735, exit: 4336.7001953125 at tick 143736, pnl: -319.44497305273467
trade 13934: size: -214.3588810000002, entry: 4339.93017578125 at tick 143740, exit: 4339.93017578125 at tick 143741, pnl: -0
trade 13935: size: -214.3588810000002, entry: 4341.9501953125 at tick 143746, exit: 4341.7001953125 at tick 143746, pnl: 53.58972025000005
trade 13936: size: -214.3588810000002, entry: 4343.43017578125 at tick 143748, exit: 4344.93017578125 at tick 143749, pnl: -321.5383215000003
trade 13937: size: -214.3588810000002, entry: 4341.7099609375 at tick 143756, exit: 4343.4599609375 at tick 143756, pnl: -375.12804175000036
trade 13938: size: -214.3588810000002, entry: 4326.7998046875 at tick 143787, exit: 4329.7998046875 at tick 143788, pnl: -643.0766430000006
trade 13939: size: -214.3588810000002, entry: 4325.31005859375 at tick 143795, exit: 4324.06005859375 at tick 143796, pnl: 267.94860125000025
trade 13940: size: -214.3588810000002, entry: 4323.080078125 at tick 143798, exit: 4326.83984375 at tick 143799, pnl: -805.9391521972664
trade 13941: size: -214.3588810000002, entry: 4315.31982421875 at tick 143811, exit: 4314.580078125 at tick 143811, pnl: 158.57114488037124
trade 13942: size: -214.3588810000002, entry: 4327.81982421875 at tick 143821, exit: 4328.580078125 at tick 143822, pnl: -162.96717661962904
trade 13943: size: -214.3588810000002, entry: 4327.81982421875 at tick 143828, exit: 4328.33984375 at tick 143828, pnl: -111.47080481689463
trade 13944: size: -214.3588810000002, entry: 4331.85009765625 at tick 143842, exit: 4327.60009765625 at tick 143846, pnl: 911.0252442500008
trade 13945: size: -214.3588810000002, entry: 4328.6298828125 at tick 143855, exit: 4328.3701171875 at tick 143855, pnl: 55.683068697265675
trade 13946: size: -214.3588810000002, entry: 4327.10009765625 at tick 143866, exit: 4328.6298828125 at tick 143867, pnl: -327.92303426416044
trade 13947: size: -214.3588810000002, entry: 4332.10986328125 at tick 143869, exit: 4332.6298828125 at tick 143870, pnl: -111.47080481689463
trade 13948: size: -214.3588810000002, entry: 4330.1298828125 at tick 143905, exit: 4329.8798828125 at tick 143906, pnl: 53.58972025000005
trade 13949: size: -214.3588810000002, entry: 4327.41015625 at tick 143928, exit: 4328.419921875 at tick 143928, pnl: -216.45222944726584
trade 13950: size: -214.3588810000002, entry: 4324.93017578125 at tick 143935, exit: 4317.93994140625 at tick 143940, pnl: 1498.4188185527357
trade 13951: size: -214.3588810000002, entry: 4323.93017578125 at tick 143945, exit: 4325.68994140625 at tick 143946, pnl: -377.221390197266
trade 13952: size: -214.3588810000002, entry: 4327.4501953125 at tick 143949, exit: 4326.7001953125 at tick 143949, pnl: 160.76916075000014
trade 13953: size: -214.3588810000002, entry: 4331.31982421875 at tick 143957, exit: 4331.56005859375 at tick 143958, pnl: -51.49637180273442
trade 13954: size: -214.3588810000002, entry: 4332.31982421875 at tick 143960, exit: 4333.06005859375 at tick 143961, pnl: -158.67581230273453
trade 13955: size: -214.3588810000002, entry: 4331.7998046875 at tick 143964, exit: 4334.06982421875 at tick 143964, pnl: -486.59884656689496
trade 13956: size: -214.3588810000002, entry: 4335.56005859375 at tick 143979, exit: 4335.06005859375 at tick 143981, pnl: 107.1794405000001
trade 13957: size: -214.3588810000002, entry: 4334.56982421875 at tick 143991, exit: 4334.06005859375 at tick 143991, pnl: 109.27278894726572
trade 13958: size: -214.3588810000002, entry: 4332.7998046875 at tick 144002, exit: 4332.31982421875 at tick 144002, pnl: 102.88807618310557
trade 13959: size: -214.3588810000002, entry: 4332.81005859375 at tick 144005, exit: 4333.06982421875 at tick 144005, pnl: -55.683068697265675
trade 13960: size: -214.3588810000002, entry: 4334.31982421875 at tick 144019, exit: 4334.06982421875 at tick 144019, pnl: 53.58972025000005
trade 13961: size: -214.3588810000002, entry: 4335.06982421875 at tick 144027, exit: 4334.81005859375 at tick 144027, pnl: 55.683068697265675
trade 13962: size: -214.3588810000002, entry: 4334.56005859375 at tick 144035, exit: 4334.5498046875 at tick 144036, pnl: 2.1980158696289083
trade 13963: size: -214.3588810000002, entry: 4334.81982421875 at tick 144040, exit: 4335.81982421875 at tick 144040, pnl: -214.3588810000002
trade 13964: size: -214.3588810000002, entry: 4337.0498046875 at tick 144050, exit: 4336.81982421875 at tick 144052, pnl: 49.29835593310551
trade 13965: size: -214.3588810000002, entry: 4335.81005859375 at tick 144055, exit: 4336.31982421875 at tick 144056, pnl: -109.27278894726572
trade 13966: size: -214.3588810000002, entry: 4335.81982421875 at tick 144067, exit: 4337.0498046875 at tick 144068, pnl: -263.6572369331057
trade 13967: size: -214.3588810000002, entry: 4336.81005859375 at tick 144070, exit: 4337.06005859375 at tick 144071, pnl: -53.58972025000005
trade 13968: size: -214.3588810000002, entry: 4337.0498046875 at tick 144075, exit: 4338.2998046875 at tick 144076, pnl: -267.94860125000025
trade 13969: size: -214.3588810000002, entry: 4341.2998046875 at tick 144078, exit: 4341.81982421875 at tick 144079, pnl: -111.47080481689463
trade 13970: size: -214.3588810000002, entry: 4341.06005859375 at tick 144112, exit: 4341.2998046875 at tick 144113, pnl: -51.39170438037114
trade 13971: size: -214.3588810000002, entry: 4340.7998046875 at tick 144116, exit: 4340.31005859375 at tick 144116, pnl: 104.9814246303712
trade 13972: size: -214.3588810000002, entry: 4339.56982421875 at tick 144125, exit: 4339.0498046875 at tick 144125, pnl: 111.47080481689463
trade 13973: size: -214.3588810000002, entry: 4339.5498046875 at tick 144130, exit: 4339.81982421875 at tick 144131, pnl: -57.881084566894586
trade 13974: size: -214.3588810000002, entry: 4340.0498046875 at tick 144139, exit: 4342.2998046875 at tick 144140, pnl: -482.3074822500004
trade 13975: size: -214.3588810000002, entry: 4341.2998046875 at tick 144148, exit: 4341.56005859375 at tick 144148, pnl: -55.78773611962896
trade 13976: size: -214.3588810000002, entry: 4340.2998046875 at tick 144161, exit: 4340.31982421875 at tick 144161, pnl: -4.291364316894535
trade 13977: size: -214.3588810000002, entry: 4340.56005859375 at tick 144167, exit: 4339.31005859375 at tick 144169, pnl: 267.94860125000025
trade 13978: size: -214.3588810000002, entry: 4339.06005859375 at tick 144176, exit: 4340.06005859375 at tick 144176, pnl: -214.3588810000002
trade 13979: size: -214.3588810000002, entry: 4338.06005859375 at tick 144191, exit: 4338.0498046875 at tick 144191, pnl: 2.1980158696289083
trade 13980: size: -214.3588810000002, entry: 4337.2998046875 at tick 144199, exit: 4336.7998046875 at tick 144202, pnl: 107.1794405000001
trade 13981: size: -214.3588810000002, entry: 4339.06005859375 at tick 144208, exit: 4339.56005859375 at tick 144208, pnl: -107.1794405000001
trade 13982: size: -214.3588810000002, entry: 4340.5498046875 at tick 144211, exit: 4340.56005859375 at tick 144211, pnl: -2.1980158696289083
trade 13983: size: -214.3588810000002, entry: 4340.31982421875 at tick 144237, exit: 4340.06982421875 at tick 144238, pnl: 53.58972025000005
trade 13984: size: -214.3588810000002, entry: 4337.56982421875 at tick 144246, exit: 4337.7998046875 at tick 144247, pnl: -49.29835593310551
trade 13985: size: -214.3588810000002, entry: 4337.31005859375 at tick 144254, exit: 4337.0498046875 at tick 144254, pnl: 55.78773611962896
trade 13986: size: -214.3588810000002, entry: 4337.06982421875 at tick 144257, exit: 4336.5498046875 at tick 144258, pnl: 111.47080481689463
trade 13987: size: -214.3588810000002, entry: 4337.0498046875 at tick 144262, exit: 4336.56005859375 at tick 144264, pnl: 104.9814246303712
trade 13988: size: -214.3588810000002, entry: 4337.0498046875 at tick 144267, exit: 4336.56982421875 at tick 144267, pnl: 102.88807618310557
trade 13989: size: -214.3588810000002, entry: 4336.06982421875 at tick 144275, exit: 4336.31005859375 at tick 144276, pnl: -51.49637180273442
trade 13990: size: -214.3588810000002, entry: 4336.81005859375 at tick 144285, exit: 4336.2998046875 at tick 144285, pnl: 109.377456369629
trade 13991: size: -214.3588810000002, entry: 4336.5498046875 at tick 144298, exit: 4337.0498046875 at tick 144299, pnl: -107.1794405000001
trade 13992: size: -214.3588810000002, entry: 4336.7998046875 at tick 144303, exit: 4337.31982421875 at tick 144303, pnl: -111.47080481689463
trade 13993: size: -214.3588810000002, entry: 4337.56005859375 at tick 144306, exit: 4337.06005859375 at tick 144307, pnl: 107.1794405000001
trade 13994: size: -214.3588810000002, entry: 4337.31982421875 at tick 144315, exit: 4337.31005859375 at tick 144316, pnl: 2.093348447265627
trade 13995: size: -214.3588810000002, entry: 4337.31982421875 at tick 144322, exit: 4337.56005859375 at tick 144323, pnl: -51.49637180273442
trade 13996: size: -214.3588810000002, entry: 4337.5498046875 at tick 144325, exit: 4337.2998046875 at tick 144327, pnl: 53.58972025000005
trade 13997: size: -214.3588810000002, entry: 4337.31005859375 at tick 144336, exit: 4337.31005859375 at tick 144337, pnl: -0
trade 13998: size: -214.3588810000002, entry: 4336.7998046875 at tick 144344, exit: 4336.2998046875 at tick 144344, pnl: 107.1794405000001
trade 13999: size: -214.3588810000002, entry: 4336.7998046875 at tick 144347, exit: 4336.81005859375 at tick 144347, pnl: -2.1980158696289083
trade 14000: size: -214.3588810000002, entry: 4336.31005859375 at tick 144368, exit: 4336.81982421875 at tick 144369, pnl: -109.27278894726572
trade 14001: size: -214.3588810000002, entry: 4337.06982421875 at tick 144377, exit: 4336.56982421875 at tick 144378, pnl: 107.1794405000001
trade 14002: size: -214.3588810000002, entry: 4336.5498046875 at tick 144383, exit: 4336.06005859375 at tick 144383, pnl: 104.9814246303712
trade 14003: size: -214.3588810000002, entry: 4336.0498046875 at tick 144388, exit: 4336.31005859375 at tick 144389, pnl: -55.78773611962896
trade 14004: size: -214.3588810000002, entry: 4336.06982421875 at tick 144399, exit: 4336.06982421875 at tick 144400, pnl: -0
trade 14005: size: -214.3588810000002, entry: 4336.56982421875 at tick 144405, exit: 4336.81005859375 at tick 144405, pnl: -51.49637180273442
trade 14006: size: -214.3588810000002, entry: 4335.06982421875 at tick 144414, exit: 4334.56005859375 at tick 144416, pnl: 109.27278894726572
trade 14007: size: -214.3588810000002, entry: 4332.31982421875 at tick 144428, exit: 4332.31982421875 at tick 144429, pnl: -0
trade 14008: size: -214.3588810000002, entry: 4332.56982421875 at tick 144432, exit: 4333.2998046875 at tick 144433, pnl: -156.47779643310562
trade 14009: size: -214.3588810000002, entry: 4334.0498046875 at tick 144435, exit: 4335.06982421875 at tick 144436, pnl: -218.65024531689474
trade 14010: size: -214.3588810000002, entry: 4338.81005859375 at tick 144452, exit: 4338.31982421875 at tick 144453, pnl: 105.08609205273447
trade 14011: size: -214.3588810000002, entry: 4340.2998046875 at tick 144458, exit: 4340.2998046875 at tick 144458, pnl: -0
trade 14012: size: -214.3588810000002, entry: 4341.0498046875 at tick 144463, exit: 4341.31005859375 at tick 144464, pnl: -55.78773611962896
trade 14013: size: -214.3588810000002, entry: 4342.56982421875 at tick 144474, exit: 4342.56005859375 at tick 144474, pnl: 2.093348447265627
trade 14014: size: -214.3588810000002, entry: 4344.81005859375 at tick 144481, exit: 4343.5498046875 at tick 144481, pnl: 270.1466171196291
trade 14015: size: -214.3588810000002, entry: 4342.56982421875 at tick 144495, exit: 4341.81982421875 at tick 144497, pnl: 160.76916075000014
trade 14016: size: -214.3588810000002, entry: 4341.2998046875 at tick 144502, exit: 4342.56982421875 at tick 144503, pnl: -272.2399655668948
trade 14017: size: -214.3588810000002, entry: 4339.06005859375 at tick 144527, exit: 4338.81005859375 at tick 144527, pnl: 53.58972025000005
trade 14018: size: -214.3588810000002, entry: 4337.2998046875 at tick 144530, exit: 4335.5498046875 at tick 144530, pnl: 375.12804175000036
trade 14019: size: -214.3588810000002, entry: 4332.0498046875 at tick 144538, exit: 4332.2998046875 at tick 144539, pnl: -53.58972025000005
trade 14020: size: -214.3588810000002, entry: 4331.56005859375 at tick 144541, exit: 4334.06005859375 at tick 144542, pnl: -535.8972025000005
trade 14021: size: -214.3588810000002, entry: 4334.56982421875 at tick 144548, exit: 4330.81005859375 at tick 144551, pnl: 805.9391521972664
trade 14022: size: -214.3588810000002, entry: 4327.31982421875 at tick 144571, exit: 4325.7998046875 at tick 144572, pnl: 325.8296858168948
trade 14023: size: -214.3588810000002, entry: 4327.31982421875 at tick 144574, exit: 4326.5498046875 at tick 144575, pnl: 165.06052506689468
trade 14024: size: -214.3588810000002, entry: 4328.31005859375 at tick 144577, exit: 4328.31005859375 at tick 144578, pnl: -0
trade 14025: size: -214.3588810000002, entry: 4329.81005859375 at tick 144581, exit: 4330.81005859375 at tick 144582, pnl: -214.3588810000002
trade 14026: size: -214.3588810000002, entry: 4338.56005859375 at tick 144605, exit: 4338.0498046875 at tick 144605, pnl: 109.377456369629
trade 14027: size: -214.3588810000002, entry: 4336.7998046875 at tick 144612, exit: 4336.06005859375 at tick 144612, pnl: 158.57114488037124
trade 14028: size: -214.3588810000002, entry: 4336.31005859375 at tick 144623, exit: 4336.81982421875 at tick 144624, pnl: -109.27278894726572
trade 14029: size: -214.3588810000002, entry: 4335.31982421875 at tick 144630, exit: 4335.0498046875 at tick 144631, pnl: 57.881084566894586
trade 14030: size: -214.3588810000002, entry: 4337.81005859375 at tick 144634, exit: 4336.0498046875 at tick 144634, pnl: 377.32605761962924
trade 14031: size: -214.3588810000002, entry: 4335.31005859375 at tick 144643, exit: 4335.5498046875 at tick 144644, pnl: -51.39170438037114
trade 14032: size: -214.3588810000002, entry: 4335.81982421875 at tick 144651, exit: 4336.31982421875 at tick 144652, pnl: -107.1794405000001
trade 14033: size: -214.3588810000002, entry: 4337.56005859375 at tick 144654, exit: 4337.31982421875 at tick 144654, pnl: 51.49637180273442
trade 14034: size: -214.3588810000002, entry: 4331.7998046875 at tick 144684, exit: 4331.31982421875 at tick 144685, pnl: 102.88807618310557
trade 14035: size: -214.3588810000002, entry: 4331.31005859375 at tick 144689, exit: 4332.81982421875 at tick 144690, pnl: -323.63166994726595
trade 14036: size: -214.3588810000002, entry: 4334.31982421875 at tick 144693, exit: 4334.06982421875 at tick 144694, pnl: 53.58972025000005
trade 14037: size: -214.3588810000002, entry: 4336.56005859375 at tick 144697, exit: 4335.0498046875 at tick 144699, pnl: 323.7363373696292
trade 14038: size: -214.3588810000002, entry: 4336.2998046875 at tick 144708, exit: 4337.0498046875 at tick 144709, pnl: -160.76916075000014
trade 14039: size: -214.3588810000002, entry: 4338.56982421875 at tick 144727, exit: 4339.06005859375 at tick 144728, pnl: -105.08609205273447
trade 14040: size: -214.3588810000002, entry: 4339.81005859375 at tick 144733, exit: 4339.81982421875 at tick 144734, pnl: -2.093348447265627
trade 14041: size: -214.3588810000002, entry: 4339.06005859375 at tick 144752, exit: 4338.7998046875 at tick 144753, pnl: 55.78773611962896
trade 14042: size: -214.3588810000002, entry: 4339.7998046875 at tick 144761, exit: 4339.7998046875 at tick 144761, pnl: -0
trade 14043: size: -214.3588810000002, entry: 4340.56005859375 at tick 144763, exit: 4340.06982421875 at tick 144764, pnl: 105.08609205273447
trade 14044: size: -214.3588810000002, entry: 4340.06982421875 at tick 144766, exit: 4340.81982421875 at tick 144767, pnl: -160.76916075000014
trade 14045: size: -214.3588810000002, entry: 4340.56982421875 at tick 144774, exit: 4342.31005859375 at tick 144775, pnl: -373.0346933027347
trade 14046: size: -214.3588810000002, entry: 4345.56982421875 at tick 144781, exit: 4345.06005859375 at tick 144781, pnl: 109.27278894726572
trade 14047: size: -214.3588810000002, entry: 4343.06005859375 at tick 144801, exit: 4339.06982421875 at tick 144805, pnl: 855.3421755527352
trade 14048: size: -214.3588810000002, entry: 4339.06005859375 at tick 144813, exit: 4338.7998046875 at tick 144814, pnl: 55.78773611962896
trade 14049: size: -214.3588810000002, entry: 4342.31005859375 at tick 144818, exit: 4341.31005859375 at tick 144819, pnl: 214.3588810000002
trade 14050: size: -214.3588810000002, entry: 4342.31005859375 at tick 144833, exit: 4344.06005859375 at tick 144834, pnl: -375.12804175000036
trade 14051: size: -214.3588810000002, entry: 4347.31982421875 at tick 144836, exit: 4347.5498046875 at tick 144837, pnl: -49.29835593310551
trade 14052: size: -214.3588810000002, entry: 4348.7998046875 at tick 144844, exit: 4348.0498046875 at tick 144845, pnl: 160.76916075000014
trade 14053: size: -214.3588810000002, entry: 4350.06982421875 at tick 144869, exit: 4351.06982421875 at tick 144870, pnl: -214.3588810000002
trade 14054: size: -214.3588810000002, entry: 4353.81005859375 at tick 144876, exit: 4352.56005859375 at tick 144877, pnl: 267.94860125000025
trade 14055: size: -214.3588810000002, entry: 4353.56005859375 at tick 144880, exit: 4352.31982421875 at tick 144880, pnl: 265.85525280273464
trade 14056: size: -214.3588810000002, entry: 4350.7998046875 at tick 144886, exit: 4348.56982421875 at tick 144887, pnl: 478.01611793310593
trade 14057: size: -214.3588810000002, entry: 4353.81005859375 at tick 144889, exit: 4356.06982421875 at tick 144890, pnl: -484.4008306972661
trade 14058: size: -214.3588810000002, entry: 4354.5498046875 at tick 144904, exit: 4351.56982421875 at tick 144906, pnl: 638.7852786831061
trade 14059: size: -214.3588810000002, entry: 4353.81982421875 at tick 144908, exit: 4356.0498046875 at tick 144909, pnl: -478.01611793310593
trade 14060: size: -214.3588810000002, entry: 4355.81005859375 at tick 144916, exit: 4355.580078125 at tick 144917, pnl: 49.29835593310551
trade 14061: size: -214.3588810000002, entry: 4353.580078125 at tick 144922, exit: 4354.830078125 at tick 144923, pnl: -267.94860125000025
trade 14062: size: -214.3588810000002, entry: 4377.009765625 at tick 144973, exit: 4378.009765625 at tick 144974, pnl: -214.3588810000002
trade 14063: size: -214.3588810000002, entry: 4381.7001953125 at tick 144983, exit: 4382.9501953125 at tick 144984, pnl: -267.94860125000025
trade 14064: size: -214.3588810000002, entry: 4379.85986328125 at tick 144992, exit: 4376.83984375 at tick 144994, pnl: 647.3680073168952
trade 14065: size: -214.3588810000002, entry: 4378.02001953125 at tick 145004, exit: 4377.490234375 at tick 145005, pnl: 113.56415326416025
trade 14066: size: -214.3588810000002, entry: 4370.72021484375 at tick 145041, exit: 4372.97998046875 at tick 145042, pnl: -484.4008306972661
trade 14067: size: -214.3588810000002, entry: 4373.259765625 at tick 145045, exit: 4374.490234375 at tick 145046, pnl: -263.76190435546897
trade 14068: size: -214.3588810000002, entry: 4374.3798828125 at tick 145067, exit: 4374.6298828125 at tick 145068, pnl: -53.58972025000005
trade 14069: size: -214.3588810000002, entry: 4374.22998046875 at tick 145082, exit: 4373.25 at tick 145082, pnl: 210.06751668310565
trade 14070: size: -214.3588810000002, entry: 4374.35986328125 at tick 145097, exit: 4374.6201171875 at tick 145097, pnl: -55.78773611962896
trade 14071: size: -214.3588810000002, entry: 4377.1298828125 at tick 145099, exit: 4377.64990234375 at tick 145100, pnl: -111.47080481689463
trade 14072: size: -214.3588810000002, entry: 4378.64990234375 at tick 145102, exit: 4378.14013671875 at tick 145103, pnl: 109.27278894726572
trade 14073: size: -214.3588810000002, entry: 4360.93017578125 at tick 145122, exit: 4362.919921875 at tick 145123, pnl: -426.51974613037146
trade 14074: size: -214.3588810000002, entry: 4371.16015625 at tick 145129, exit: 4368.66015625 at tick 145130, pnl: 535.8972025000005
trade 14075: size: -214.3588810000002, entry: 4375.85009765625 at tick 145150, exit: 4376.580078125 at tick 145151, pnl: -156.47779643310562
trade 14076: size: -214.3588810000002, entry: 4376.0498046875 at tick 145164, exit: 4378.0498046875 at tick 145165, pnl: -428.7177620000004
trade 14077: size: -214.3588810000002, entry: 4378.009765625 at tick 145168, exit: 4376.509765625 at tick 145168, pnl: 321.5383215000003
trade 14078: size: -214.3588810000002, entry: 4376.52978515625 at tick 145171, exit: 4376.27001953125 at tick 145171, pnl: 55.683068697265675
trade 14079: size: -214.3588810000002, entry: 4376.72998046875 at tick 145176, exit: 4376.25 at tick 145176, pnl: 102.88807618310557
trade 14080: size: -214.3588810000002, entry: 4373.39990234375 at tick 145192, exit: 4374.419921875 at tick 145193, pnl: -218.65024531689474
